id,key,value,type
65513104,noexit,yes,regular
65513215,highway,turning_circle,regular
65513955,source,Yahoo,regular
65513955,highway,turning_circle,regular
65513990,highway,traffic_signals,regular
65514333,highway,turning_circle,regular
65514445,highway,turning_circle,regular
65514846,highway,turning_circle,regular
65514954,highway,turning_circle,regular
65515173,highway,turning_circle,regular
65515370,highway,turning_circle,regular
65515772,highway,turning_circle,regular
65516397,highway,turning_circle,regular
65516441,highway,turning_circle,regular
65516602,highway,turning_circle,regular
65516639,noexit,yes,regular
65516693,highway,turning_circle,regular
65517257,highway,turning_circle,regular
65517689,highway,turning_circle,regular
65517693,highway,turning_circle,regular
65518052,highway,turning_circle,regular
65518054,highway,turning_circle,regular
65518060,highway,turning_circle,regular
65518188,highway,turning_circle,regular
65518345,highway,turning_circle,regular
65518445,highway,traffic_signals,regular
65518474,highway,crossing,regular
65518474,crossing,zebra,regular
65518476,highway,traffic_signals,regular
65518671,highway,turning_circle,regular
65519117,highway,turning_circle,regular
65519284,source,Yahoo,regular
65519284,highway,traffic_signals,regular
65519286,source,Yahoo,regular
65519286,highway,traffic_signals,regular
65519286,sound,yes,traffic_signals
65519292,highway,traffic_signals,regular
65519310,highway,traffic_signals,regular
65519349,highway,traffic_signals,regular
65519356,highway,traffic_signals,regular
65519356,traffic_signals,signal,regular
65519388,highway,traffic_signals,regular
65519541,highway,turning_circle,regular
65519716,highway,turning_circle,regular
65519794,highway,traffic_signals,regular
65519863,stop,S,regular
65520457,highway,stop,regular
65520523,highway,turning_circle,regular
65520595,highway,turning_circle,regular
65520810,highway,traffic_signals,regular
65520817,highway,stop,regular
65520829,highway,traffic_signals,regular
65521082,highway,turning_circle,regular
65521095,highway,turning_circle,regular
65521132,highway,turning_circle,regular
65521148,highway,turning_circle,regular
65521323,highway,turning_circle,regular
65521365,highway,turning_circle,regular
65521541,highway,turning_circle,regular
65521574,highway,turning_circle,regular
65521664,barrier,gate,regular
65521707,highway,turning_circle,regular
65521824,highway,traffic_signals,regular
65521929,highway,turning_circle,regular
65522029,highway,turning_circle,regular
65522051,highway,turning_circle,regular
65522300,highway,turning_circle,regular
65522485,highway,turning_circle,regular
65522677,highway,turning_circle,regular
65522875,highway,turning_circle,regular
65522925,highway,turning_circle,regular
65523023,highway,turning_circle,regular
65523203,highway,turning_circle,regular
65523451,highway,turning_circle,regular
65523601,highway,turning_circle,regular
65523960,highway,turning_circle,regular
65524032,highway,turning_circle,regular
65524049,highway,turning_circle,regular
65524058,highway,turning_circle,regular
65524065,highway,turning_circle,regular
65524069,highway,turning_circle,regular
65524287,highway,turning_circle,regular
65524581,highway,turning_circle,regular
65524668,highway,turning_circle,regular
65524820,highway,turning_circle,regular
65525553,highway,turning_circle,regular
65525594,highway,turning_circle,regular
65525958,highway,turning_circle,regular
65526185,highway,turning_circle,regular
65526193,highway,turning_circle,regular
65526449,highway,turning_circle,regular
65526476,highway,turning_circle,regular
65526482,highway,traffic_signals,regular
65526483,highway,traffic_signals,regular
65526484,highway,traffic_signals,regular
65526530,highway,turning_circle,regular
65526552,highway,turning_circle,regular
65526619,noexit,yes,regular
65526669,highway,turning_circle,regular
65526777,highway,turning_circle,regular
65527866,highway,turning_circle,regular
65528140,source,Bing,regular
65528140,highway,traffic_signals,regular
65528492,highway,turning_circle,regular
65528582,source,Yahoo,regular
65528582,highway,turning_circle,regular
65528694,highway,stop,regular
65528747,highway,turning_circle,regular
65528788,highway,turning_circle,regular
65528845,highway,turning_circle,regular
65529241,highway,traffic_signals,regular
65529243,highway,traffic_signals,regular
65529254,highway,traffic_signals,regular
65529396,highway,turning_circle,regular
65529478,highway,turning_circle,regular
65529676,highway,turning_circle,regular
65529799,highway,traffic_signals,regular
65529804,highway,traffic_signals,regular
65529906,highway,turning_circle,regular
65530107,source,Yahoo,regular
65530107,highway,turning_circle,regular
65530437,highway,turning_circle,regular
65531082,highway,turning_circle,regular
65531148,highway,turning_circle,regular
65531424,highway,turning_circle,regular
65531550,highway,turning_circle,regular
65531556,highway,turning_circle,regular
65531646,highway,turning_circle,regular
65531681,highway,turning_circle,regular
65531773,highway,turning_circle,regular
65531792,highway,turning_circle,regular
65531864,highway,traffic_signals,regular
65531864,traffic_signals,signal,regular
65531936,highway,turning_circle,regular
65532132,highway,turning_circle,regular
65532250,highway,turning_circle,regular
65532263,highway,turning_circle,regular
65532271,highway,turning_circle,regular
65532604,highway,traffic_signals,regular
65532658,highway,turning_circle,regular
65532788,highway,traffic_signals,regular
65532803,highway,traffic_signals,regular
65532915,highway,turning_circle,regular
65533035,highway,turning_circle,regular
65533283,highway,turning_circle,regular
65533286,highway,turning_circle,regular
65533341,highway,turning_circle,regular
65533389,noexit,yes,regular
65533441,highway,turning_circle,regular
65533521,highway,turning_circle,regular
65533536,highway,turning_circle,regular
65533578,highway,turning_circle,regular
65533616,highway,turning_circle,regular
65533640,stop,N,regular
65533644,highway,turning_circle,regular
65533796,highway,turning_circle,regular
65533800,highway,turning_circle,regular
65533822,highway,traffic_signals,regular
65533830,highway,traffic_signals,regular
65534051,highway,traffic_signals,regular
65534075,highway,traffic_signals,regular
65534104,noexit,yes,regular
65534123,highway,turning_circle,regular
65534126,highway,turning_circle,regular
65534303,highway,stop,regular
65534874,highway,turning_circle,regular
65535226,ref,3B,regular
65535226,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
65535226,exit_to,Bird Avenue,regular
65535226,highway,motorway_junction,regular
65535421,highway,turning_circle,regular
65535669,highway,turning_circle,regular
65535761,highway,turning_circle,regular
65535842,highway,turning_circle,regular
65536278,highway,turning_circle,regular
65536465,ref,8,regular
65536465,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,regular
65536465,exit_to,Camden Avenue,regular
65536465,highway,motorway_junction,regular
65536736,highway,turning_circle,regular
65536782,highway,turning_circle,regular
65537372,highway,turning_circle,regular
65537417,source,Yahoo,regular
65537417,highway,traffic_signals,regular
65537454,highway,traffic_signals,regular
65537470,highway,traffic_signals,regular
65537475,highway,traffic_signals,regular
65537540,highway,turning_circle,regular
65537594,highway,traffic_signals,regular
65537596,highway,traffic_signals,regular
65537764,highway,turning_circle,regular
65537840,highway,turning_circle,regular
65538814,highway,turning_circle,regular
65538913,noexit,yes,regular
65538972,highway,turning_circle,regular
65538981,highway,turning_circle,regular
65539081,highway,turning_circle,regular
65539342,highway,turning_circle,regular
65539367,highway,traffic_signals,regular
65539376,highway,traffic_signals,regular
65539392,highway,traffic_signals,regular
65539400,highway,traffic_signals,regular
65539401,highway,traffic_signals,regular
65539429,highway,traffic_signals,regular
65539433,highway,traffic_signals,regular
65539441,highway,traffic_signals,regular
65539462,highway,turning_circle,regular
65539555,highway,traffic_signals,regular
65539561,highway,traffic_signals,regular
65539669,highway,turning_circle,regular
65539814,highway,turning_circle,regular
65539874,highway,turning_circle,regular
65539955,highway,turning_circle,regular
65539995,noexit,yes,regular
65540003,highway,traffic_signals,regular
65540175,highway,turning_circle,regular
65540300,highway,turning_loop,regular
65540324,highway,turning_circle,regular
65540510,highway,turning_circle,regular
65541113,highway,traffic_signals,regular
65541114,highway,traffic_signals,regular
65541119,highway,traffic_signals,regular
65541119,traffic_signals,signal,regular
65541138,highway,traffic_signals,regular
65541148,highway,traffic_signals,regular
65541187,highway,turning_circle,regular
65541218,highway,turning_circle,regular
65541534,highway,roundabout,regular
65541540,highway,traffic_signals,regular
65541553,highway,traffic_signals,regular
65542087,highway,turning_circle,regular
65542108,highway,crossing,regular
65542583,highway,turning_circle,regular
65542668,highway,turning_circle,regular
65542690,highway,traffic_signals,regular
65542700,highway,traffic_signals,regular
65542971,highway,turning_circle,regular
65543303,highway,turning_circle,regular
65543388,junction,roundabout,regular
65543393,junction,roundabout,regular
65543397,highway,traffic_signals,regular
65543453,highway,turning_circle,regular
65543567,highway,turning_circle,regular
65544036,highway,turning_circle,regular
65544096,highway,turning_circle,regular
65544201,highway,turning_circle,regular
65544621,highway,traffic_signals,regular
65544792,highway,turning_circle,regular
65544799,highway,turning_circle,regular
65544823,highway,turning_circle,regular
65544982,highway,turning_circle,regular
65545105,highway,turning_circle,regular
65545110,highway,turning_circle,regular
65545240,highway,turning_circle,regular
65545341,highway,turning_circle,regular
65545372,highway,turning_circle,regular
65545377,highway,turning_circle,regular
65545458,highway,traffic_signals,regular
65545721,highway,turning_circle,regular
65545835,highway,traffic_signals,regular
65545881,highway,traffic_signals,regular
65545881,direction,forward,traffic_signals
65546099,highway,turning_circle,regular
65546206,highway,turning_circle,regular
65546521,highway,turning_circle,regular
65546753,highway,turning_circle,regular
65546835,highway,traffic_signals,regular
65547068,highway,turning_circle,regular
65547133,highway,turning_circle,regular
65547174,highway,turning_circle,regular
65547406,highway,turning_circle,regular
65547512,highway,turning_circle,regular
